,Tubular,Diffuse,Fragmented,Condensed,Nuc_Solidity,Gene,Metadata_BaseFileName,FileName_ColorImage,Location_Center_X,Location_Center_Y,Mean_Golgi_AreaShape_Center_X,Mean_Golgi_AreaShape_Center_Y,Mean_Nuclei_AreaShape_Solidity,Metadata_U,Metadata_V,Metadata_X,Metadata_Y,ImageQuality_PowerLogLogSlope_Dna,Intensity_IntegratedIntensity_GolgiBGCorr,Mean_Nuclei_Math_CV,Math_Blobness,Math_Diffuseness,Children_Golgi_Count,Mean_MaxAreaGolgi_AreaShape_FormFactor,img_name,img_name_raw
615,-1.8260500480703263,0.1020620726150076,0.13493388310588442,-0.9921268098356759,0.46803508781220116,FAM177B,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage.png,416.4318697956094,524.1574564723694,423.75,530.0,0.9706194690265488,0,0,1,23,-1.9133541401299998,-305.4031592831016,0.2280270152479662,0.4364056711278615,0.0,4,0.2374759066476772,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage_267.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage_267.png
616,-1.680526995562915,0.1020620726150076,0.13493388310588442,-1.0630489535000567,0.2759102891353495,FAM177B,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage.png,267.3842930029154,599.7310495626821,271.75,578.25,0.9640892914914267,0,0,1,23,-1.9133541401299998,-310.3200229033828,0.21363038056434244,0.4507176858627177,0.0,4,0.22642513302815045,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage_268.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y23--T0000--Z00--colorImage_268.png
640,-0.8728172190795039,0.1020620726150076,0.6023834067226985,-0.27381721746941107,0.08624543428735812,FAM177B,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y23--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y23--T0000--Z00--colorImage.png,79.12144612144611,290.0129870129871,78.79999999999998,285.4,0.9576427255985264,0,0,2,23,-1.91875747436,-353.54551562666893,0.19622413852754889,0.5301549573007207,0.0,5,0.3493997189274909,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X02--Y23--T0000--Z00--colorImage_508.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X02--Y23--T0000--Z00--colorImage_508.png
642,-0.7738412781260557,0.1020620726150076,0.13493388310588442,0.5710003553119926,0.40038225273792494,FAM177B,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y23--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y23--T0000--Z00--colorImage.png,73.51967028849757,433.455039340577,77.0,447.75,0.96832,0,0,2,23,-1.91875747436,-346.11806349456316,0.16814069473452162,0.5398891203828885,0.0,4,0.4810354431772377,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X02--Y23--T0000--Z00--colorImage_510.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X02--Y23--T0000--Z00--colorImage_510.png
422,-0.39476921320892455,0.1020620726150076,-0.7999651641277438,-0.6775896504020387,-1.0402250974429403,IPO8,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y06--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y06--T0000--Z00--colorImage.png,495.39686733345917,331.55406680505763,481.0,347.0,0.9193548387096772,0,0,2,6,-1.78052134435,-166.3492272049189,0.18493060915549497,0.5771703956529358,0.0,2,0.2864856906761852,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X02--Y06--T0000--Z00--colorImage_361.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X02--Y06--T0000--Z00--colorImage_361.png
427,0.11112895238167625,0.1020620726150076,0.13493388310588442,-0.5959693529102844,0.41748103747941595,IPO8,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y20--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y20--T0000--Z00--colorImage.png,622.0405999091048,113.18997121648235,602.75,116.0,0.968901174844506,0,0,2,20,-1.86384048595,-438.7606179527937,0.20886231574177866,0.6269248632476879,0.0,4,0.2992034031385737,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X02--Y20--T0000--Z00--colorImage_489.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X02--Y20--T0000--Z00--colorImage_489.png
429,0.11029681047223557,0.1020620726150076,-1.2674146877445578,-0.9658603237104076,0.5689925425718658,IPO8,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y20--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X02--Y20--T0000--Z00--colorImage.png,308.15656565656565,171.62457912457913,317.0,202.0,0.9740509370494954,0,0,2,20,-1.86384048595,-407.3266953825951,0.24003220287945085,0.6268430231057709,0.0,1,0.241568633925132,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X02--Y20--T0000--Z00--colorImage_491.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X02--Y20--T0000--Z00--colorImage_491.png
445,0.06120144813356652,0.1020620726150076,-0.3325156405109297,-0.2723508950923613,0.49101074876531187,IPO8,image--L0000--S00--U00--V00--J07--E00--O01--X03--Y20--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X03--Y20--T0000--Z00--colorImage.png,557.5774559193954,321.99386020151127,576.0,318.6666666666667,0.9714003944773176,0,0,3,20,-1.9004967426700001,-434.7270878106356,0.20030494027902904,0.6220145540962416,0.0,3,0.3496281947716321,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X03--Y20--T0000--Z00--colorImage_661.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X03--Y20--T0000--Z00--colorImage_661.png
20,-1.8008224552363412,6537.6172266492395,-0.3325156405109297,2.0249186657199436,0.03890548609551186,WDR75,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y01--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y01--T0000--Z00--colorImage.png,450.667374881964,348.51062322946177,463.33333333333326,344.33333333333326,0.9560336763330216,0,0,1,1,-1.99617292095,523.0619631186129,0.22876191159543516,0.4388867741156274,0.6963618207786405,3,0.7075785407129708,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y01--T0000--Z00--colorImage_128.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y01--T0000--Z00--colorImage_128.png
31,1.784605019824007,0.1020620726150076,-1.2674146877445578,1.1790491249039854,-0.29640637333210595,WDR75,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y21--T0000--Z00,image--L0000--S00--U00--V00--J07--E00--O01--X01--Y21--T0000--Z00--colorImage.png,104.04957648231192,73.84354758345789,129.0,91.0,0.9446366782006922,0,0,1,21,-1.82492625143,-225.5227622538805,0.17563321197349693,0.7915091935169013,0.0,1,0.5757789034735116,Z:\lleti\AUTOCLEM\19112018_automation_spots\crops\image--L0000--S00--U00--V00--J07--E00--O01--X01--Y21--T0000--Z00--colorImage_232.png,./crops/image--L0000--S00--U00--V00--J07--E00--O01--X01--Y21--T0000--Z00--colorImage_232.png
